Date,Site,Department,RiskScore,IncidentFlag,Temperature,Humidity,EquipmentAge
22-04-2024 15:00,Site B,Manufacturing,62,0,23.4,30.6,9
22-04-2024 16:00,Site B,Manufacturing,76,0,35.8,32.4,10
22-04-2024 17:00,Site C,Logistics,26,0,29.9,81.4,2
22-04-2024 19:00,Site D,Manufacturing,51,0,28,51.4,8
22-04-2024 23:00,Site B,Manufacturing,50,0,21.6,73.9,7
22-04-2024 23:00,Site C,Safety,92,0,35.6,59,9
22-04-2024 23:00,Site A,Logistics,72,0,32.7,63.9,8
23-04-2024 00:00,Site D,Logistics,72,1,31.6,43.2,7
23-04-2024 05:00,Site C,Logistics,0,0,20.8,68.3,10
23-04-2024 05:00,Site C,Safety,34,0,38.2,42.6,7
23-04-2024 08:00,Site A,Manufacturing,1,0,16.7,83.2,5
23-04-2024 09:00,Site B,Manufacturing,87,0,39.8,62.2,4
23-04-2024 10:00,Site A,Manufacturing,61,0,24.2,33.7,1
23-04-2024 18:00,Site C,Logistics,57,0,18.2,61,4
23-04-2024 18:00,Site C,Logistics,82,0,36.1,84.8,3
23-04-2024 18:00,Site C,Manufacturing,20,0,35.3,30.8,2
23-04-2024 21:00,Site C,Safety,1,0,30,69.1,4
23-04-2024 22:00,Site A,Manufacturing,17,0,25.4,30.2,7
24-04-2024 02:00,Site C,Manufacturing,49,0,38.3,48.2,6
24-04-2024 03:00,Site D,Logistics,14,0,32.2,64.5,1
24-04-2024 03:00,Site C,Safety,94,1,20.4,34.9,2
24-04-2024 05:00,Site C,Manufacturing,0,0,21.4,59.1,9
24-04-2024 05:00,Site D,Manufacturing,10,0,26,51.1,5
24-04-2024 05:00,Site B,Manufacturing,27,0,34.4,36.4,9
24-04-2024 07:00,Site D,Safety,5,0,32,81.1,2
24-04-2024 07:00,Site C,Logistics,78,0,29.3,78.3,8
24-04-2024 15:00,Site D,Logistics,76,0,20,55.3,7
24-04-2024 16:00,Site C,Manufacturing,46,0,37.4,44.1,1
24-04-2024 17:00,Site D,Logistics,52,0,19.6,45.1,9
24-04-2024 19:00,Site B,Logistics,17,0,21.9,84.4,6
24-04-2024 19:00,Site B,Safety,58,0,35.2,87.6,3
24-04-2024 21:00,Site D,Manufacturing,17,0,30.4,40.8,8
24-04-2024 21:00,Site C,Logistics,88,0,33.1,83.8,7
24-04-2024 22:00,Site B,Safety,42,1,15,71,5
24-04-2024 22:00,Site B,Safety,74,0,36.8,58.8,1
25-04-2024 03:00,Site A,Safety,73,1,39.9,33.1,7
25-04-2024 04:00,Site D,Logistics,3,0,26,70.1,7
25-04-2024 12:00,Site C,Logistics,86,1,27.2,60.3,6
25-04-2024 12:00,Site A,Manufacturing,10,0,21,34.9,7
25-04-2024 13:00,Site B,Manufacturing,4,0,34.1,61.8,1
25-04-2024 13:00,Site D,Manufacturing,27,0,25.3,60.1,1
25-04-2024 14:00,Site C,Safety,35,0,26.9,78.5,8
25-04-2024 15:00,Site D,Safety,62,0,19.3,66.3,10
26-04-2024 00:00,Site B,Manufacturing,55,0,30.1,71.1,1
26-04-2024 02:00,Site B,Safety,6,0,34.3,88.8,2
26-04-2024 02:00,Site A,Manufacturing,71,0,32.2,50.8,1
26-04-2024 04:00,Site D,Safety,62,0,19.1,41.5,9
26-04-2024 05:00,Site C,Logistics,55,0,31.4,31.3,5
26-04-2024 05:00,Site B,Logistics,100,0,20.7,67.4,5
26-04-2024 06:00,Site D,Logistics,100,0,33.1,64.4,3
26-04-2024 07:00,Site C,Logistics,0,0,24,41.6,9
26-04-2024 08:00,Site B,Safety,15,0,33.3,49.9,9
26-04-2024 09:00,Site A,Safety,41,0,25.2,30.3,1
26-04-2024 10:00,Site B,Safety,58,0,29.8,87,9
26-04-2024 12:00,Site D,Safety,73,0,35.3,30.3,6
26-04-2024 13:00,Site D,Safety,11,0,28.2,52.8,7
26-04-2024 19:00,Site D,Safety,24,0,39.6,89.5,2
26-04-2024 21:00,Site B,Logistics,58,0,33.6,71.2,2
26-04-2024 22:00,Site D,Manufacturing,9,0,32.2,87.1,6
26-04-2024 23:00,Site C,Safety,76,0,29.9,53.5,9
26-04-2024 23:00,Site A,Logistics,96,0,36.8,69.5,10
27-04-2024 00:00,Site B,Safety,22,0,34.1,41.8,3
27-04-2024 03:00,Site B,Manufacturing,99,0,21.7,63.5,8
27-04-2024 05:00,Site A,Safety,70,0,27.2,82.4,6
27-04-2024 05:00,Site B,Safety,34,0,15.7,88.2,5
27-04-2024 05:00,Site C,Safety,79,0,22.7,36.5,6
27-04-2024 07:00,Site C,Manufacturing,44,0,22.2,50.1,1
27-04-2024 08:00,Site B,Safety,57,0,31.1,64.1,3
27-04-2024 10:00,Site C,Manufacturing,1,0,34.2,58.6,3
27-04-2024 11:00,Site C,Manufacturing,66,0,31,83,2
27-04-2024 14:00,Site C,Safety,1,0,25.8,61,3
27-04-2024 15:00,Site C,Logistics,79,0,39.7,75.2,1
27-04-2024 16:00,Site A,Logistics,77,0,23.5,53.4,1
27-04-2024 16:00,Site C,Logistics,18,0,30.9,49.7,8
27-04-2024 16:00,Site C,Manufacturing,80,0,20.7,78.1,4
27-04-2024 18:00,Site D,Logistics,90,0,17.8,65.8,9
27-04-2024 20:00,Site C,Logistics,35,0,32.7,59.6,4
27-04-2024 21:00,Site C,Safety,8,0,36.5,55.4,7
28-04-2024 01:00,Site D,Logistics,32,0,30.3,84.1,7
28-04-2024 03:00,Site B,Manufacturing,13,0,36.7,53.4,2
28-04-2024 05:00,Site A,Manufacturing,24,0,37.8,90,3
28-04-2024 07:00,Site A,Safety,62,0,16.8,33.7,7
28-04-2024 09:00,Site D,Manufacturing,92,0,29.2,83.2,4
28-04-2024 11:00,Site C,Manufacturing,13,0,32.1,46.7,2
28-04-2024 19:00,Site A,Manufacturing,37,1,30.3,67.9,4
28-04-2024 20:00,Site C,Logistics,53,0,30.3,71,10
29-04-2024 01:00,Site B,Safety,64,0,24.7,53.7,9
29-04-2024 03:00,Site C,Safety,63,0,32.1,73.9,7
29-04-2024 03:00,Site A,Logistics,29,0,22.6,86.8,2
29-04-2024 10:00,Site A,Safety,11,0,38.3,72.9,9
29-04-2024 10:00,Site B,Logistics,4,0,19.7,73.9,4
29-04-2024 11:00,Site B,Manufacturing,9,1,33.3,34,4
29-04-2024 14:00,Site A,Logistics,15,0,31,88.7,8
29-04-2024 16:00,Site C,Logistics,97,1,31.2,47.9,3
29-04-2024 18:00,Site C,Logistics,24,0,18.6,52.3,5
29-04-2024 22:00,Site B,Logistics,16,0,38.3,62.2,2
29-04-2024 23:00,Site A,Logistics,42,0,20.4,33.6,10
29-04-2024 23:00,Site B,Logistics,9,0,33.5,73.5,9
30-04-2024 00:00,Site C,Logistics,89,0,38.3,86.2,9
30-04-2024 08:00,Site B,Safety,92,0,21.8,86.3,8
30-04-2024 09:00,Site D,Logistics,75,0,28.6,86.7,6
30-04-2024 11:00,Site B,Manufacturing,90,0,31.5,82.9,2
30-04-2024 12:00,Site D,Logistics,11,0,18.7,55.8,5
30-04-2024 12:00,Site B,Safety,62,1,38.7,32.1,5
30-04-2024 12:00,Site B,Logistics,76,0,17,75.6,4
30-04-2024 19:00,Site B,Logistics,99,0,24.2,88.9,6
30-04-2024 21:00,Site D,Manufacturing,48,0,23,61.9,1
30-04-2024 21:00,Site D,Manufacturing,38,0,23.1,85.2,9
30-04-2024 22:00,Site D,Safety,93,0,37.9,89.4,6
01-05-2024 02:00,Site B,Logistics,17,0,30,74.3,4
01-05-2024 03:00,Site B,Safety,39,0,26.9,38.5,4
01-05-2024 06:00,Site B,Manufacturing,95,0,24.3,71.6,6
01-05-2024 07:00,Site C,Manufacturing,67,0,26.7,30.3,3
01-05-2024 09:00,Site B,Manufacturing,65,1,17.8,78.4,6
01-05-2024 12:00,Site D,Logistics,4,0,17.6,80.8,6
01-05-2024 12:00,Site A,Logistics,5,1,20.7,31,1
01-05-2024 12:00,Site A,Safety,13,0,36,76,2
01-05-2024 12:00,Site D,Safety,67,0,18.1,70,9
01-05-2024 12:00,Site B,Logistics,40,0,38.1,49.3,9
01-05-2024 15:00,Site C,Safety,37,1,30.1,44.3,5
01-05-2024 21:00,Site B,Safety,2,0,37.1,81.7,6
01-05-2024 22:00,Site B,Manufacturing,33,0,27.9,73.6,2
02-05-2024 00:00,Site A,Safety,92,1,31.7,87.4,5
02-05-2024 01:00,Site D,Manufacturing,58,0,29,31.5,3
02-05-2024 02:00,Site A,Logistics,52,0,24,43.6,7
02-05-2024 14:00,Site A,Logistics,64,0,39.4,58.5,4
02-05-2024 18:00,Site A,Logistics,49,0,30.6,34.6,2
02-05-2024 20:00,Site A,Logistics,72,0,29.3,72.2,6
02-05-2024 20:00,Site D,Safety,99,0,25,67.7,10
02-05-2024 21:00,Site D,Safety,33,0,27.3,63.4,6
03-05-2024 00:00,Site A,Logistics,32,0,22.5,64.6,8
03-05-2024 01:00,Site B,Manufacturing,25,0,20.3,66.8,6
03-05-2024 05:00,Site A,Safety,94,0,35.2,57.6,6
03-05-2024 06:00,Site D,Safety,81,0,34.5,84.7,5
03-05-2024 06:00,Site A,Manufacturing,41,0,34,73.7,10
03-05-2024 06:00,Site C,Manufacturing,14,1,36.8,86.8,10
03-05-2024 09:00,Site C,Manufacturing,85,0,34.6,71.1,2
03-05-2024 11:00,Site C,Logistics,55,0,35,76,2
03-05-2024 11:00,Site A,Safety,52,1,17.8,38.3,7
03-05-2024 12:00,Site D,Safety,68,0,37,36.6,4
03-05-2024 12:00,Site B,Safety,56,0,17.2,58.6,2
03-05-2024 20:00,Site D,Manufacturing,35,0,27.9,74.3,2
03-05-2024 21:00,Site D,Logistics,3,0,22.4,69.9,10
03-05-2024 21:00,Site C,Safety,71,0,34.2,76.4,7
03-05-2024 21:00,Site B,Safety,31,0,15.9,83.9,10
03-05-2024 23:00,Site B,Manufacturing,10,0,25.1,81.7,8
04-05-2024 01:00,Site D,Manufacturing,39,0,36.4,56.6,8
04-05-2024 02:00,Site B,Logistics,91,0,19.2,87.2,10
04-05-2024 02:00,Site C,Logistics,54,0,29.6,34.2,2
04-05-2024 09:00,Site A,Safety,1,0,27.7,75.1,9
04-05-2024 15:00,Site D,Safety,6,0,32.6,50.4,8
04-05-2024 17:00,Site C,Safety,0,0,16.4,30.5,9
04-05-2024 18:00,Site D,Logistics,58,0,17.9,32.7,6
04-05-2024 18:00,Site A,Safety,65,1,21.8,36.8,6
04-05-2024 20:00,Site C,Logistics,59,0,21.2,44.5,8
04-05-2024 23:00,Site D,Manufacturing,62,0,36.2,68.1,4
05-05-2024 01:00,Site D,Safety,75,0,17.9,57.9,6
05-05-2024 02:00,Site B,Logistics,11,0,20.2,63.5,6
05-05-2024 04:00,Site D,Manufacturing,73,0,28.2,41.5,3
05-05-2024 16:00,Site C,Manufacturing,9,1,23.3,51.5,4
05-05-2024 20:00,Site A,Logistics,9,0,23.4,87.9,7
05-05-2024 22:00,Site C,Manufacturing,91,0,28.9,55.4,9
05-05-2024 23:00,Site A,Safety,69,1,18.9,53.6,3
06-05-2024 01:00,Site B,Manufacturing,38,0,15.6,45.3,9
06-05-2024 03:00,Site D,Logistics,62,0,34.8,49.6,1
06-05-2024 04:00,Site D,Manufacturing,47,0,21.9,63.6,8
06-05-2024 07:00,Site D,Manufacturing,31,0,31.4,68.5,9
06-05-2024 14:00,Site D,Safety,50,0,33.4,66,8
06-05-2024 14:00,Site C,Logistics,46,0,19.2,59,7
06-05-2024 15:00,Site C,Logistics,95,0,34.7,46.5,7
06-05-2024 18:00,Site D,Safety,77,0,19.7,55.8,2
06-05-2024 19:00,Site B,Manufacturing,48,0,25.7,67.7,6
06-05-2024 20:00,Site B,Logistics,95,0,23.7,68.8,1
06-05-2024 20:00,Site A,Safety,0,0,26.9,38.6,2
06-05-2024 22:00,Site B,Logistics,31,0,34.4,80.6,5
06-05-2024 23:00,Site A,Manufacturing,53,0,22.8,46.4,7
07-05-2024 01:00,Site B,Manufacturing,9,1,38.9,56.1,1
07-05-2024 01:00,Site D,Safety,19,1,26.9,64.9,10
07-05-2024 02:00,Site A,Manufacturing,21,0,20.2,79.1,10
07-05-2024 03:00,Site B,Manufacturing,4,0,38.1,56.9,6
07-05-2024 03:00,Site A,Safety,44,0,37.6,65.3,7
07-05-2024 05:00,Site D,Logistics,13,0,27.6,56.7,1
07-05-2024 06:00,Site B,Logistics,95,0,26.6,45.4,3
07-05-2024 08:00,Site A,Manufacturing,64,0,32.8,45.4,5
07-05-2024 09:00,Site D,Safety,5,0,29.5,35.2,5
07-05-2024 10:00,Site A,Safety,67,0,20.1,70.8,8
07-05-2024 12:00,Site B,Manufacturing,24,0,20.3,69.9,5
07-05-2024 13:00,Site C,Safety,84,0,15.1,66.8,4
07-05-2024 14:00,Site A,Logistics,46,0,39.6,34.6,10
07-05-2024 15:00,Site C,Manufacturing,1,0,34.3,68.6,8
07-05-2024 21:00,Site C,Safety,95,0,33.9,58.8,7
07-05-2024 22:00,Site C,Logistics,59,0,34.5,38.4,7
07-05-2024 23:00,Site B,Logistics,55,0,32.4,76.3,8
08-05-2024 01:00,Site C,Manufacturing,92,0,21.3,84.1,5
08-05-2024 02:00,Site C,Logistics,78,0,20.7,81.4,5
08-05-2024 03:00,Site B,Manufacturing,74,0,20.7,68.3,1
08-05-2024 04:00,Site C,Logistics,86,0,29.5,37,8
08-05-2024 10:00,Site B,Logistics,10,0,26.7,87.1,4
08-05-2024 15:00,Site C,Logistics,7,0,36.5,36.1,8
08-05-2024 17:00,Site C,Manufacturing,15,1,16.3,69.9,6
08-05-2024 18:00,Site D,Manufacturing,86,0,20.8,36.6,5
08-05-2024 18:00,Site B,Logistics,74,0,30.9,81.7,6
08-05-2024 20:00,Site C,Manufacturing,19,0,34.3,86.8,3
08-05-2024 22:00,Site A,Safety,25,0,20.5,61.3,4
09-05-2024 01:00,Site A,Safety,50,0,23.3,54.4,1
09-05-2024 01:00,Site B,Logistics,85,0,26.9,46.7,3
09-05-2024 02:00,Site C,Manufacturing,49,1,38,70.7,10
09-05-2024 02:00,Site D,Manufacturing,8,0,30.4,38.9,5
09-05-2024 03:00,Site C,Logistics,25,0,22.2,48.3,8
09-05-2024 04:00,Site D,Logistics,64,0,38,70.5,4
09-05-2024 04:00,Site C,Safety,87,0,33.9,58.6,9
09-05-2024 06:00,Site B,Logistics,96,0,19,61.1,3
09-05-2024 07:00,Site D,Safety,73,1,15.7,63.3,6
09-05-2024 07:00,Site B,Manufacturing,12,0,31.4,43.6,9
09-05-2024 10:00,Site D,Logistics,97,1,39.8,70.1,7
09-05-2024 11:00,Site D,Logistics,99,0,32.2,66.6,4
09-05-2024 11:00,Site A,Safety,9,0,30.4,56.4,2
09-05-2024 13:00,Site A,Safety,47,0,15.6,41,6
09-05-2024 13:00,Site C,Safety,41,0,32.4,80.4,8
09-05-2024 13:00,Site C,Manufacturing,42,0,19,83.4,10
09-05-2024 15:00,Site A,Logistics,23,0,31.2,33.4,3
09-05-2024 18:00,Site A,Logistics,85,0,31.3,54.1,4
09-05-2024 20:00,Site A,Logistics,17,0,29.6,78.3,2
09-05-2024 21:00,Site A,Safety,10,1,36.4,56.8,6
09-05-2024 23:00,Site C,Logistics,75,0,28.8,60,1
10-05-2024 02:00,Site B,Safety,10,1,24.9,59.3,2
10-05-2024 04:00,Site A,Safety,93,0,24.1,40.6,7
10-05-2024 05:00,Site A,Safety,23,1,16.6,84.4,3
10-05-2024 05:00,Site B,Safety,4,0,17.7,54.1,9
10-05-2024 05:00,Site C,Manufacturing,61,0,32.7,83.7,9
10-05-2024 07:00,Site A,Safety,43,0,37.2,73.1,10
10-05-2024 08:00,Site C,Manufacturing,27,0,29.3,71.9,7
10-05-2024 08:00,Site B,Logistics,37,0,20.1,51.4,5
10-05-2024 09:00,Site D,Safety,65,0,34.6,80.2,9
10-05-2024 09:00,Site A,Logistics,73,1,15.7,76.4,2
10-05-2024 12:00,Site A,Manufacturing,36,0,30.1,53.9,6
10-05-2024 16:00,Site B,Logistics,32,0,21.2,71.9,1
10-05-2024 16:00,Site D,Logistics,30,0,22.2,67.3,2
10-05-2024 20:00,Site D,Safety,86,0,31.3,89.4,4
10-05-2024 21:00,Site A,Safety,59,0,29.5,58.2,9
11-05-2024 01:00,Site C,Logistics,48,0,33.2,39.3,5
11-05-2024 09:00,Site B,Manufacturing,19,1,33,30.7,9
11-05-2024 12:00,Site D,Manufacturing,18,0,33.6,47.7,1
11-05-2024 13:00,Site D,Safety,28,0,19,56.6,5
11-05-2024 14:00,Site C,Safety,6,1,26.9,41.9,1
11-05-2024 15:00,Site A,Manufacturing,97,0,31.8,47.4,3
11-05-2024 17:00,Site D,Safety,76,0,34.7,44,5
11-05-2024 20:00,Site A,Safety,14,0,33.6,74.5,9
11-05-2024 21:00,Site D,Logistics,6,0,31.1,82.3,2
11-05-2024 22:00,Site A,Logistics,16,0,22,73.1,9
11-05-2024 23:00,Site D,Manufacturing,94,0,20.5,50.6,1
12-05-2024 02:00,Site A,Manufacturing,3,0,32.6,82.3,4
12-05-2024 03:00,Site A,Logistics,52,0,27.7,70.3,1
12-05-2024 04:00,Site A,Safety,35,0,16.3,81.2,6
12-05-2024 05:00,Site C,Logistics,47,0,21.4,61.8,10
12-05-2024 07:00,Site D,Logistics,65,1,28.9,74.4,1
12-05-2024 08:00,Site A,Safety,76,0,31.7,33.6,9
12-05-2024 09:00,Site C,Manufacturing,76,0,19.3,51.8,8
12-05-2024 10:00,Site B,Manufacturing,82,0,22.9,39.2,4
12-05-2024 16:00,Site D,Logistics,2,0,22.7,89.5,5
12-05-2024 20:00,Site B,Manufacturing,48,0,38.6,56.1,2
12-05-2024 21:00,Site D,Manufacturing,80,0,17.1,68.5,6
12-05-2024 23:00,Site A,Manufacturing,23,0,27.1,35,3
13-05-2024 03:00,Site D,Logistics,21,0,32.6,38,7
13-05-2024 04:00,Site B,Manufacturing,33,0,39.8,47.5,8
13-05-2024 05:00,Site C,Logistics,96,0,24.8,50.5,9
13-05-2024 06:00,Site C,Safety,23,0,18.4,54.8,9
13-05-2024 06:00,Site D,Manufacturing,36,0,37.1,34.8,5
13-05-2024 06:00,Site B,Manufacturing,88,0,19.1,58.5,8
13-05-2024 09:00,Site D,Manufacturing,6,0,38.5,30.9,4
13-05-2024 09:00,Site D,Manufacturing,18,0,21.4,62.8,4
13-05-2024 09:00,Site B,Safety,58,0,30.8,39.1,10
13-05-2024 09:00,Site A,Logistics,69,0,36.6,39.5,5
13-05-2024 10:00,Site D,Logistics,33,0,17.2,35.6,6
13-05-2024 11:00,Site C,Logistics,43,0,19.7,89.7,1
13-05-2024 11:00,Site C,Logistics,27,0,29.6,30.5,5
13-05-2024 11:00,Site C,Logistics,30,0,20.2,64.5,4
13-05-2024 12:00,Site D,Manufacturing,50,0,37,56.1,6
13-05-2024 14:00,Site D,Safety,45,0,36,45.1,7
13-05-2024 21:00,Site C,Logistics,95,0,36.2,74.1,3
14-05-2024 00:00,Site D,Safety,53,0,23.1,56.5,5
14-05-2024 04:00,Site B,Manufacturing,53,0,17.2,77.7,10
14-05-2024 05:00,Site C,Safety,81,0,22.5,87,7
14-05-2024 06:00,Site A,Manufacturing,10,0,18.3,75.3,1
14-05-2024 06:00,Site C,Safety,65,0,28.7,32.7,2
14-05-2024 07:00,Site A,Safety,21,0,29,69,3
14-05-2024 08:00,Site A,Safety,84,0,26.4,79.5,1
14-05-2024 09:00,Site C,Manufacturing,47,0,15.3,69.7,3
14-05-2024 10:00,Site C,Safety,19,0,27.6,83.3,2
14-05-2024 11:00,Site A,Safety,95,0,37.3,50.4,9
14-05-2024 14:00,Site D,Logistics,55,0,34.8,89.8,3
14-05-2024 17:00,Site D,Logistics,68,0,31.2,60.5,1
14-05-2024 23:00,Site B,Manufacturing,22,0,25.1,34.1,10
15-05-2024 03:00,Site A,Manufacturing,54,0,26.2,64.8,8
15-05-2024 03:00,Site C,Manufacturing,2,0,20.2,69.7,10
15-05-2024 05:00,Site C,Logistics,56,0,36.1,36.9,1
15-05-2024 06:00,Site C,Safety,26,0,15.5,64.7,2
15-05-2024 08:00,Site B,Logistics,48,1,18,48.3,9
15-05-2024 10:00,Site D,Logistics,65,0,24.5,68.9,6
15-05-2024 11:00,Site C,Safety,30,0,21.8,56.5,9
15-05-2024 12:00,Site D,Manufacturing,92,0,24.2,81.7,1
15-05-2024 12:00,Site D,Safety,88,0,34.1,47.2,2
15-05-2024 12:00,Site D,Manufacturing,31,1,27.6,34.4,4
15-05-2024 13:00,Site B,Safety,8,0,17.8,35.2,1
15-05-2024 14:00,Site A,Safety,53,0,21.8,80.9,9
15-05-2024 15:00,Site A,Manufacturing,73,0,16.9,78.1,9
15-05-2024 15:00,Site A,Safety,0,0,21.6,80.3,3
15-05-2024 16:00,Site B,Logistics,4,0,26.2,72.5,5
15-05-2024 18:00,Site A,Logistics,37,0,28.3,69.8,3
15-05-2024 18:00,Site B,Logistics,90,0,26,61,9
15-05-2024 19:00,Site B,Manufacturing,8,0,35.3,88.7,7
15-05-2024 20:00,Site A,Logistics,0,0,15,72.5,9
15-05-2024 21:00,Site C,Logistics,99,0,29.9,51.9,6
16-05-2024 06:00,Site B,Manufacturing,37,1,26.4,87.3,6
16-05-2024 07:00,Site C,Safety,74,0,36.1,70.5,3
16-05-2024 07:00,Site B,Safety,6,0,27.8,89.3,10
16-05-2024 08:00,Site A,Manufacturing,50,0,27.7,72.2,3
16-05-2024 10:00,Site D,Manufacturing,49,0,16.3,64.9,9
16-05-2024 16:00,Site B,Manufacturing,55,1,39.2,48.1,2
16-05-2024 19:00,Site D,Manufacturing,7,0,29.6,37.5,3
16-05-2024 19:00,Site A,Safety,47,0,28.7,86.4,2
16-05-2024 20:00,Site A,Manufacturing,60,1,29.4,77.5,1
17-05-2024 00:00,Site A,Logistics,37,0,25.2,43.9,7
17-05-2024 02:00,Site A,Logistics,11,0,25.7,86.3,6
17-05-2024 05:00,Site D,Safety,55,0,18.8,41.2,5
17-05-2024 06:00,Site B,Manufacturing,88,1,17.1,78.4,5
17-05-2024 08:00,Site B,Manufacturing,10,0,23.8,31.7,6
17-05-2024 08:00,Site D,Logistics,10,0,16.7,46.1,3
17-05-2024 08:00,Site A,Logistics,22,0,22.1,35.3,1
17-05-2024 10:00,Site D,Logistics,1,0,28.8,66.9,1
17-05-2024 10:00,Site D,Logistics,50,0,28.9,86.7,2
17-05-2024 11:00,Site C,Safety,65,0,37.7,49.1,9
17-05-2024 12:00,Site C,Safety,6,0,35.8,42.1,7
17-05-2024 14:00,Site A,Logistics,6,0,32.8,66,1
17-05-2024 15:00,Site D,Manufacturing,31,0,30.3,58.2,3
17-05-2024 16:00,Site D,Manufacturing,57,0,17.8,88.7,10
17-05-2024 17:00,Site C,Safety,42,0,37.8,83.8,6
17-05-2024 17:00,Site C,Manufacturing,14,0,33.5,76.3,2
17-05-2024 20:00,Site B,Logistics,90,0,36.8,75.3,7
17-05-2024 20:00,Site C,Safety,99,1,34.1,51.1,10
17-05-2024 20:00,Site C,Logistics,54,0,23.5,45.1,9
17-05-2024 21:00,Site B,Manufacturing,34,0,28.4,49.6,10
17-05-2024 21:00,Site A,Logistics,64,1,39.8,75.8,8
18-05-2024 00:00,Site D,Safety,99,0,39.1,78.4,10
18-05-2024 01:00,Site B,Manufacturing,70,0,23.3,55.9,6
18-05-2024 01:00,Site A,Manufacturing,80,0,30.9,84.6,4
18-05-2024 02:00,Site A,Manufacturing,30,0,37.8,34.2,1
18-05-2024 03:00,Site B,Manufacturing,29,0,28.9,88.7,7
18-05-2024 04:00,Site A,Manufacturing,88,0,18.8,35.2,8
18-05-2024 04:00,Site D,Logistics,84,0,25.3,39.3,1
18-05-2024 05:00,Site D,Manufacturing,10,0,22,43.2,8
18-05-2024 07:00,Site D,Manufacturing,69,0,25.4,59.9,6
18-05-2024 10:00,Site C,Logistics,10,0,35.8,78.5,2
18-05-2024 13:00,Site C,Safety,22,0,34.5,40.7,7
18-05-2024 14:00,Site A,Manufacturing,71,0,28.8,74,5
19-05-2024 00:00,Site D,Manufacturing,68,0,20.8,85.3,6
19-05-2024 00:00,Site C,Safety,68,0,25.9,39,2
19-05-2024 04:00,Site A,Manufacturing,25,0,17.2,85.2,2
19-05-2024 10:00,Site B,Logistics,49,0,30.3,80.6,8
19-05-2024 10:00,Site A,Logistics,40,0,21.2,57.6,4
19-05-2024 10:00,Site C,Manufacturing,38,0,22.6,37.1,8
19-05-2024 15:00,Site D,Manufacturing,7,0,15.6,78.5,4
19-05-2024 17:00,Site A,Safety,62,1,26.7,81.5,6
19-05-2024 21:00,Site A,Manufacturing,93,1,39,70.4,7
20-05-2024 04:00,Site C,Safety,47,0,37.1,83.9,4
20-05-2024 06:00,Site C,Safety,38,0,39.2,63.9,8
20-05-2024 11:00,Site C,Manufacturing,100,0,15.5,42.1,2
20-05-2024 12:00,Site D,Logistics,71,0,37.3,87.9,1
20-05-2024 13:00,Site B,Logistics,99,0,31.6,32.2,10
20-05-2024 14:00,Site D,Manufacturing,68,0,34.8,59.3,5
20-05-2024 15:00,Site B,Safety,92,0,33.4,68.5,8
20-05-2024 16:00,Site C,Logistics,89,0,18.9,57.1,7
20-05-2024 16:00,Site C,Manufacturing,36,1,39.8,32.6,8
20-05-2024 18:00,Site C,Safety,72,0,18.2,50.9,9
20-05-2024 21:00,Site D,Logistics,79,0,38.4,82.4,7
20-05-2024 21:00,Site B,Logistics,3,0,31.1,58.9,8
20-05-2024 22:00,Site D,Manufacturing,57,0,16.8,79.8,10
20-05-2024 23:00,Site A,Manufacturing,74,0,33.6,52,5
21-05-2024 01:00,Site C,Safety,23,0,20.4,73.1,10
21-05-2024 03:00,Site C,Manufacturing,41,0,35.1,60.9,3
21-05-2024 03:00,Site A,Logistics,9,0,22.4,52.3,3
21-05-2024 03:00,Site D,Manufacturing,41,0,18.1,61.7,4
21-05-2024 04:00,Site D,Logistics,79,0,19,84.9,2
21-05-2024 05:00,Site D,Logistics,15,0,33.5,31.7,10
21-05-2024 06:00,Site D,Logistics,89,0,17.6,72.7,4
21-05-2024 06:00,Site D,Safety,22,0,19.7,30.3,9
21-05-2024 07:00,Site B,Manufacturing,4,0,26.3,68.1,8
21-05-2024 08:00,Site A,Safety,69,0,24.3,41.8,7
21-05-2024 09:00,Site B,Manufacturing,99,0,37.5,72.9,1
21-05-2024 13:00,Site B,Logistics,68,0,16.4,42.9,7
21-05-2024 18:00,Site A,Logistics,5,0,22.2,43.4,5
21-05-2024 19:00,Site C,Safety,0,0,25.8,50.7,5
21-05-2024 19:00,Site C,Safety,60,0,39.2,73.1,10
21-05-2024 21:00,Site A,Logistics,35,0,32.4,69,8
21-05-2024 22:00,Site C,Manufacturing,86,0,33,56.8,1
21-05-2024 23:00,Site B,Logistics,69,0,17.5,65.3,7
22-05-2024 04:00,Site D,Logistics,95,0,26.8,48.9,5
22-05-2024 04:00,Site C,Manufacturing,32,0,25.7,82,4
22-05-2024 06:00,Site D,Safety,36,0,28.8,63.1,5
22-05-2024 09:00,Site C,Safety,98,0,23.5,80.6,9
22-05-2024 14:00,Site A,Safety,6,0,38.4,64.4,9
22-05-2024 15:00,Site C,Logistics,90,0,28,37.6,6
22-05-2024 19:00,Site C,Logistics,100,0,33.4,65.8,9
22-05-2024 23:00,Site B,Manufacturing,95,0,28.4,34.4,8
23-05-2024 00:00,Site A,Logistics,94,0,22.6,30.8,7
23-05-2024 01:00,Site B,Logistics,22,0,29.9,57.3,10
23-05-2024 04:00,Site B,Safety,52,0,31,38.3,10
23-05-2024 05:00,Site C,Logistics,95,0,22.8,39.7,6
23-05-2024 07:00,Site B,Safety,30,0,28.9,72.8,2
23-05-2024 08:00,Site B,Manufacturing,78,0,21.7,48.3,3
